title	SECTITLE_END
Entity	SEC_START
Commonsense	SEC_CONTENT
Representation	SEC_CONTENT
for	SEC_CONTENT
Neural	task
Abstractive	task
Summarization	SEC_END
abstract	SECTITLE_END
A	SEC_START
major	SEC_CONTENT
proportion	SEC_CONTENT
of	SEC_CONTENT
a	SEC_CONTENT
text	SEC_CONTENT
summary	SEC_CONTENT
includes	SEC_CONTENT
important	SEC_CONTENT
entities	SEC_CONTENT
found	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
original	SEC_CONTENT
text	SEC_CONTENT
.	SEC_CONTENT
These	SEC_CONTENT
entities	SEC_CONTENT
buildup	SEC_CONTENT
the	SEC_CONTENT
topic	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
summary	SEC_CONTENT
.	SEC_CONTENT
Moreover	SEC_CONTENT
,	SEC_CONTENT
they	SEC_CONTENT
hold	SEC_CONTENT
commonsense	SEC_CONTENT
information	SEC_CONTENT
once	SEC_CONTENT
they	SEC_CONTENT
are	SEC_CONTENT
linked	SEC_CONTENT
to	SEC_CONTENT
a	SEC_CONTENT
knowledge	SEC_CONTENT
base	SEC_CONTENT
.	SEC_CONTENT
Based	SEC_CONTENT
on	SEC_CONTENT
these	SEC_CONTENT
observations	SEC_CONTENT
,	SEC_CONTENT
this	SEC_CONTENT
paper	SEC_CONTENT
investigates	SEC_CONTENT
the	SEC_CONTENT
usage	SEC_CONTENT
of	SEC_CONTENT
linked	SEC_CONTENT
entities	SEC_CONTENT
to	SEC_CONTENT
guide	SEC_CONTENT
the	SEC_CONTENT
decoder	SEC_CONTENT
of	SEC_CONTENT
a	SEC_CONTENT
neural	SEC_CONTENT
text	SEC_CONTENT
summarizer	SEC_CONTENT
to	SEC_CONTENT
generate	SEC_CONTENT
concise	SEC_CONTENT
and	SEC_CONTENT
better	SEC_CONTENT
summaries	SEC_CONTENT
.	SEC_CONTENT
To	SEC_CONTENT
this	SEC_CONTENT
end	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
leverage	SEC_CONTENT
on	SEC_CONTENT
an	SEC_CONTENT
off	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
shelf	SEC_CONTENT
entity	SEC_CONTENT
linking	SEC_CONTENT
system	SEC_CONTENT
(	SEC_CONTENT
ELS	SEC_CONTENT
)	SEC_CONTENT
to	SEC_CONTENT
extract	SEC_CONTENT
linked	SEC_CONTENT
entities	SEC_CONTENT
and	SEC_CONTENT
propose	SEC_CONTENT
Entity2Topic	SEC_CONTENT
(	SEC_CONTENT
E2	SEC_CONTENT
T	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
a	SEC_CONTENT
module	SEC_CONTENT
easily	SEC_CONTENT
attachable	SEC_CONTENT
to	SEC_CONTENT
a	SEC_CONTENT
sequence	SEC_CONTENT
-	SEC_CONTENT
to	SEC_CONTENT
-	SEC_CONTENT
sequence	SEC_CONTENT
model	SEC_CONTENT
that	SEC_CONTENT
transforms	SEC_CONTENT
a	SEC_CONTENT
list	SEC_CONTENT
of	SEC_CONTENT
entities	SEC_CONTENT
into	SEC_CONTENT
a	SEC_CONTENT
vector	SEC_CONTENT
representation	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
topic	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
summary	SEC_CONTENT
.	SEC_CONTENT
Current	SEC_CONTENT
available	SEC_CONTENT
ELS	SEC_CONTENT
's	SEC_CONTENT
are	SEC_CONTENT
still	SEC_CONTENT
not	SEC_CONTENT
sufficiently	SEC_CONTENT
effective	SEC_CONTENT
,	SEC_CONTENT
possibly	SEC_CONTENT
introducing	SEC_CONTENT
unre	SEC_CONTENT
-	SEC_CONTENT
solved	SEC_CONTENT
ambiguities	SEC_CONTENT
and	SEC_CONTENT
irrelevant	SEC_CONTENT
entities	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
resolve	SEC_CONTENT
the	SEC_CONTENT
imperfections	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
ELS	SEC_CONTENT
by	SEC_CONTENT
(	SEC_CONTENT
a	SEC_CONTENT
)	SEC_CONTENT
encoding	SEC_CONTENT
entities	SEC_CONTENT
with	SEC_CONTENT
selective	SEC_CONTENT
disambiguation	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
(	SEC_CONTENT
b	SEC_CONTENT
)	SEC_CONTENT
pooling	SEC_CONTENT
entity	SEC_CONTENT
vectors	SEC_CONTENT
using	SEC_CONTENT
firm	SEC_CONTENT
attention	SEC_CONTENT
.	SEC_CONTENT
By	SEC_CONTENT
applying	SEC_CONTENT
E2	SEC_CONTENT
T	SEC_CONTENT
to	SEC_CONTENT
a	SEC_CONTENT
simple	SEC_CONTENT
sequence	SEC_CONTENT
-	SEC_CONTENT
to	SEC_CONTENT
-	SEC_CONTENT
sequence	SEC_CONTENT
model	SEC_CONTENT
with	SEC_CONTENT
attention	SEC_CONTENT
mechanism	SEC_CONTENT
as	SEC_CONTENT
base	SEC_CONTENT
model	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
see	SEC_CONTENT
significant	SEC_CONTENT
improvements	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
performance	SEC_CONTENT
in	SEC_CONTENT
the	dataset
Gigaword	dataset
(	SEC_CONTENT
sentence	SEC_CONTENT
to	SEC_CONTENT
title	SEC_CONTENT
)	SEC_CONTENT
and	SEC_CONTENT
CNN	SEC_CONTENT
(	SEC_CONTENT
long	SEC_CONTENT
document	SEC_CONTENT
to	SEC_CONTENT
multi	SEC_CONTENT
-	SEC_CONTENT
sentence	SEC_CONTENT
highlights	SEC_CONTENT
)	SEC_CONTENT
summarization	SEC_CONTENT
datasets	SEC_CONTENT
by	SEC_CONTENT
at	SEC_CONTENT
least	SEC_CONTENT
2	SEC_CONTENT
ROUGE	SEC_CONTENT
points	SEC_CONTENT
.	SEC_END
Introduction	SECTITLE_END
Text	SEC_START
summarization	task
is	SEC_CONTENT
a	SEC_CONTENT
task	SEC_CONTENT
to	SEC_CONTENT
generate	SEC_CONTENT
a	SEC_CONTENT
shorter	SEC_CONTENT
and	SEC_CONTENT
concise	SEC_CONTENT
version	SEC_CONTENT
of	SEC_CONTENT
a	SEC_CONTENT
text	SEC_CONTENT
while	SEC_CONTENT
preserving	SEC_CONTENT
the	SEC_CONTENT
meaning	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
original	SEC_CONTENT
text	SEC_CONTENT
.	SEC_CONTENT
The	SEC_CONTENT
task	SEC_CONTENT
can	SEC_CONTENT
be	SEC_CONTENT
divided	SEC_CONTENT
into	SEC_CONTENT
two	SEC_CONTENT
subtask	SEC_CONTENT
based	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
approach	SEC_CONTENT
:	SEC_CONTENT
extractive	SEC_CONTENT
and	SEC_CONTENT
abstractive	SEC_CONTENT
summarization	SEC_CONTENT
.	SEC_CONTENT
Extractive	SEC_CONTENT
summarization	SEC_CONTENT
is	SEC_CONTENT
a	SEC_CONTENT
task	SEC_CONTENT
to	SEC_CONTENT
create	SEC_CONTENT
summaries	SEC_CONTENT
by	SEC_CONTENT
pulling	SEC_CONTENT
out	SEC_CONTENT
snippets	SEC_CONTENT
of	SEC_CONTENT
text	SEC_CONTENT
form	SEC_CONTENT
the	SEC_CONTENT
original	SEC_CONTENT
text	SEC_CONTENT
and	SEC_CONTENT
combining	SEC_CONTENT
them	SEC_CONTENT
to	SEC_CONTENT
form	SEC_CONTENT
a	SEC_CONTENT
summary	SEC_CONTENT
.	SEC_CONTENT
Abstractive	SEC_CONTENT
summarization	SEC_CONTENT
asks	SEC_CONTENT
to	SEC_CONTENT
generate	SEC_CONTENT
summaries	SEC_CONTENT
from	SEC_CONTENT
scratch	SEC_CONTENT
without	SEC_CONTENT
the	SEC_CONTENT
restriction	SEC_CONTENT
to	SEC_CONTENT
use	SEC_CONTENT
*	SEC_CONTENT
Amplayo	SEC_CONTENT
and	SEC_CONTENT
Lim	SEC_CONTENT
are	SEC_CONTENT
co	SEC_CONTENT
-	SEC_CONTENT
first	SEC_CONTENT
authors	SEC_CONTENT
with	SEC_CONTENT
equal	SEC_CONTENT
contribution	SEC_CONTENT
.	SEC_CONTENT
Names	SEC_CONTENT
are	SEC_CONTENT
arranged	SEC_CONTENT
alphabetically	SEC_CONTENT
.	SEC_CONTENT
the	SEC_CONTENT
available	SEC_CONTENT
words	SEC_CONTENT
from	SEC_CONTENT
the	SEC_CONTENT
original	SEC_CONTENT
text	SEC_CONTENT
.	SEC_CONTENT
Due	SEC_CONTENT
to	SEC_CONTENT
the	SEC_CONTENT
limitations	SEC_CONTENT
of	SEC_CONTENT
extractive	SEC_CONTENT
summarization	SEC_CONTENT
on	SEC_CONTENT
incoherent	SEC_CONTENT
texts	SEC_CONTENT
and	SEC_CONTENT
unnatural	SEC_CONTENT
methodology	SEC_CONTENT
(	SEC_CONTENT
,	SEC_CONTENT
the	SEC_CONTENT
research	SEC_CONTENT
trend	SEC_CONTENT
has	SEC_CONTENT
shifted	SEC_CONTENT
towards	SEC_CONTENT
abstractive	SEC_CONTENT
summarization	SEC_CONTENT
.	SEC_CONTENT
Sequence	SEC_CONTENT
-	SEC_CONTENT
to	SEC_CONTENT
-	SEC_CONTENT
sequence	SEC_CONTENT
models	SEC_CONTENT
)	SEC_CONTENT
with	SEC_CONTENT
attention	SEC_CONTENT
mechanism	SEC_CONTENT
(	SEC_CONTENT
have	SEC_CONTENT
found	SEC_CONTENT
great	SEC_CONTENT
success	SEC_CONTENT
in	SEC_CONTENT
generating	SEC_CONTENT
abstractive	SEC_CONTENT
summaries	SEC_CONTENT
,	SEC_CONTENT
both	SEC_CONTENT
from	SEC_CONTENT
a	SEC_CONTENT
single	SEC_CONTENT
sentence	SEC_CONTENT
(	SEC_CONTENT
and	SEC_CONTENT
from	SEC_CONTENT
along	SEC_CONTENT
document	SEC_CONTENT
with	SEC_CONTENT
multiple	SEC_CONTENT
sentences	SEC_CONTENT
.	SEC_CONTENT
However	SEC_CONTENT
,	SEC_CONTENT
when	SEC_CONTENT
generating	SEC_CONTENT
summaries	SEC_CONTENT
,	SEC_CONTENT
it	SEC_CONTENT
is	SEC_CONTENT
necessary	SEC_CONTENT
to	SEC_CONTENT
determine	SEC_CONTENT
the	SEC_CONTENT
main	SEC_CONTENT
topic	SEC_CONTENT
and	SEC_CONTENT
to	SEC_CONTENT
sift	SEC_CONTENT
out	SEC_CONTENT
unnecessary	SEC_CONTENT
information	SEC_CONTENT
that	SEC_CONTENT
can	SEC_CONTENT
be	SEC_CONTENT
omitted	SEC_CONTENT
.	SEC_CONTENT
Sequenceto	SEC_CONTENT
-	SEC_CONTENT
sequence	SEC_CONTENT
models	SEC_CONTENT
have	SEC_CONTENT
the	SEC_CONTENT
tendency	SEC_CONTENT
to	SEC_CONTENT
include	SEC_CONTENT
all	SEC_CONTENT
the	SEC_CONTENT
information	SEC_CONTENT
,	SEC_CONTENT
relevant	SEC_CONTENT
or	SEC_CONTENT
not	SEC_CONTENT
,	SEC_CONTENT
that	SEC_CONTENT
are	SEC_CONTENT
found	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
original	SEC_CONTENT
text	SEC_CONTENT
.	SEC_CONTENT
This	SEC_CONTENT
may	SEC_CONTENT
result	SEC_CONTENT
to	SEC_CONTENT
unconcise	SEC_CONTENT
summaries	SEC_CONTENT
that	SEC_CONTENT
concentrates	SEC_CONTENT
wrongly	SEC_CONTENT
on	SEC_CONTENT
irrelevant	SEC_CONTENT
topics	SEC_CONTENT
.	SEC_CONTENT
The	SEC_CONTENT
