title	SECTITLE_END
From	SEC_START
Characters	SEC_CONTENT
to	SEC_CONTENT
Time	task
Intervals	task
:	SEC_CONTENT
New	SEC_CONTENT
Paradigms	SEC_CONTENT
for	SEC_CONTENT
Evaluation	task
and	SEC_CONTENT
Neural	SEC_CONTENT
Parsing	SEC_CONTENT
of	SEC_CONTENT
Time	task
Normalizations	SEC_END
abstract	SECTITLE_END
This	SEC_START
paper	SEC_CONTENT
presents	SEC_CONTENT
the	SEC_CONTENT
first	SEC_CONTENT
model	SEC_CONTENT
for	SEC_CONTENT
time	task
normalization	task
trained	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
SCATE	SEC_CONTENT
corpus	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
the	SEC_CONTENT
SCATE	SEC_CONTENT
schema	SEC_CONTENT
,	SEC_CONTENT
time	task
expressions	task
are	SEC_CONTENT
annotated	SEC_CONTENT
as	SEC_CONTENT
a	SEC_CONTENT
semantic	SEC_CONTENT
composition	SEC_CONTENT
of	SEC_CONTENT
time	task
entities	task
.	SEC_CONTENT
This	SEC_CONTENT
novel	SEC_CONTENT
schema	SEC_CONTENT
favors	SEC_CONTENT
machine	SEC_CONTENT
learning	SEC_CONTENT
approaches	SEC_CONTENT
,	SEC_CONTENT
as	SEC_CONTENT
it	SEC_CONTENT
can	SEC_CONTENT
be	SEC_CONTENT
viewed	SEC_CONTENT
as	SEC_CONTENT
a	SEC_CONTENT
semantic	SEC_CONTENT
parsing	SEC_CONTENT
task	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
this	SEC_CONTENT
work	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
propose	SEC_CONTENT
a	SEC_CONTENT
character	SEC_CONTENT
level	SEC_CONTENT
multi	SEC_CONTENT
-	SEC_CONTENT
output	SEC_CONTENT
neural	SEC_CONTENT
network	SEC_CONTENT
that	SEC_CONTENT
outperforms	SEC_CONTENT
previous	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
built	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
TimeML	SEC_CONTENT
schema	SEC_CONTENT
.	SEC_CONTENT
To	SEC_CONTENT
compare	SEC_CONTENT
predictions	SEC_CONTENT
of	SEC_CONTENT
systems	SEC_CONTENT
that	SEC_CONTENT
follow	SEC_CONTENT
both	SEC_CONTENT
SCATE	SEC_CONTENT
and	SEC_CONTENT
TimeML	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
present	SEC_CONTENT
anew	SEC_CONTENT
scoring	SEC_CONTENT
metric	SEC_CONTENT
for	SEC_CONTENT
time	task
intervals	task
.	SEC_CONTENT
We	SEC_CONTENT
also	SEC_CONTENT
apply	SEC_CONTENT
this	SEC_CONTENT
new	SEC_CONTENT
metric	SEC_CONTENT
to	SEC_CONTENT
carryout	SEC_CONTENT
a	SEC_CONTENT
comparative	SEC_CONTENT
analysis	SEC_CONTENT
of	SEC_CONTENT
the	task
annotations	task
of	SEC_CONTENT
both	SEC_CONTENT
schemes	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
same	SEC_CONTENT
corpus	SEC_CONTENT
.	SEC_END
Introduction	SECTITLE_END
Time	SEC_START
normalization	task
is	SEC_CONTENT
the	SEC_CONTENT
task	SEC_CONTENT
of	SEC_CONTENT
translating	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
expressions	SEC_CONTENT
of	SEC_CONTENT
time	SEC_CONTENT
to	SEC_CONTENT
computer	SEC_CONTENT
-	SEC_CONTENT
readable	SEC_CONTENT
forms	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
example	SEC_CONTENT
,	SEC_CONTENT
the	SEC_CONTENT
expression	SEC_CONTENT
three	SEC_CONTENT
days	SEC_CONTENT
ago	SEC_CONTENT
could	SEC_CONTENT
be	SEC_CONTENT
normalized	SEC_CONTENT
to	SEC_CONTENT
the	task
formal	task
representation	task
2017	SEC_CONTENT
-	SEC_CONTENT
08	SEC_CONTENT
-	SEC_CONTENT
28	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
ISO-8601	SEC_CONTENT
standard	SEC_CONTENT
.	SEC_CONTENT
As	SEC_CONTENT
time	task
normalization	task
allows	SEC_CONTENT
entities	SEC_CONTENT
and	SEC_CONTENT
events	SEC_CONTENT
to	SEC_CONTENT
be	SEC_CONTENT
placed	SEC_CONTENT
along	SEC_CONTENT
a	SEC_CONTENT
timeline	SEC_CONTENT
,	SEC_CONTENT
it	SEC_CONTENT
is	SEC_CONTENT
a	SEC_CONTENT
crucial	SEC_CONTENT
step	SEC_CONTENT
for	SEC_CONTENT
many	SEC_CONTENT
information	SEC_CONTENT
extraction	SEC_CONTENT
tasks	SEC_CONTENT
.	SEC_CONTENT
Since	SEC_CONTENT
the	SEC_CONTENT
first	SEC_CONTENT
shared	SEC_CONTENT
tasks	SEC_CONTENT
on	SEC_CONTENT
time	task
normalization	task
,	SEC_CONTENT
interest	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
problem	SEC_CONTENT
and	SEC_CONTENT
the	SEC_CONTENT
variety	SEC_CONTENT
of	SEC_CONTENT
applications	task
have	SEC_CONTENT
been	SEC_CONTENT
growing	SEC_CONTENT
.	SEC_CONTENT
