title	SECTITLE_END
Multi	SEC_START
-	SEC_CONTENT
instance	SEC_CONTENT
Multi	SEC_CONTENT
-	SEC_CONTENT
label	SEC_CONTENT
Learning	SEC_CONTENT
for	SEC_CONTENT
Relation	task
Extraction	SEC_END
abstract	SECTITLE_END
Distant	SEC_START
supervision	SEC_CONTENT
for	SEC_CONTENT
relation	task
extraction	task
(	SEC_CONTENT
RE)-gathering	SEC_CONTENT
training	SEC_CONTENT
data	SEC_CONTENT
by	SEC_CONTENT
aligning	SEC_CONTENT
a	SEC_CONTENT
database	SEC_CONTENT
of	SEC_CONTENT
facts	SEC_CONTENT
with	SEC_CONTENT
text	SEC_CONTENT
-	SEC_CONTENT
is	SEC_CONTENT
an	SEC_CONTENT
efficient	SEC_CONTENT
approach	SEC_CONTENT
to	SEC_CONTENT
scale	SEC_CONTENT
RE	SEC_CONTENT
to	SEC_CONTENT
thousands	SEC_CONTENT
of	SEC_CONTENT
different	SEC_CONTENT
relations	SEC_CONTENT
.	SEC_CONTENT
However	SEC_CONTENT
,	SEC_CONTENT
this	SEC_CONTENT
introduces	SEC_CONTENT
a	SEC_CONTENT
challenging	SEC_CONTENT
learning	SEC_CONTENT
scenario	SEC_CONTENT
where	SEC_CONTENT
the	SEC_CONTENT
relation	SEC_CONTENT
expressed	SEC_CONTENT
by	SEC_CONTENT
a	SEC_CONTENT
pair	SEC_CONTENT
of	SEC_CONTENT
entities	SEC_CONTENT
found	SEC_CONTENT
in	SEC_CONTENT
a	SEC_CONTENT
sentence	SEC_CONTENT
is	SEC_CONTENT
unknown	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
example	SEC_CONTENT
,	SEC_CONTENT
a	SEC_CONTENT
sentence	SEC_CONTENT
containing	SEC_CONTENT
Balzac	SEC_CONTENT
and	SEC_CONTENT
France	SEC_CONTENT
may	SEC_CONTENT
express	SEC_CONTENT
BornIn	SEC_CONTENT
or	SEC_CONTENT
Died	SEC_CONTENT
,	SEC_CONTENT
an	SEC_CONTENT
unknown	SEC_CONTENT
relation	SEC_CONTENT
,	SEC_CONTENT
or	SEC_CONTENT
no	SEC_CONTENT
relation	SEC_CONTENT
at	SEC_CONTENT
all	SEC_CONTENT
.	SEC_CONTENT
Because	SEC_CONTENT
of	SEC_CONTENT
this	SEC_CONTENT
,	SEC_CONTENT
traditional	SEC_CONTENT
supervised	SEC_CONTENT
learning	SEC_CONTENT
,	SEC_CONTENT
which	SEC_CONTENT
assumes	SEC_CONTENT
that	SEC_CONTENT
each	SEC_CONTENT
example	SEC_CONTENT
is	SEC_CONTENT
explicitly	SEC_CONTENT
mapped	SEC_CONTENT
to	SEC_CONTENT
a	SEC_CONTENT
label	SEC_CONTENT
,	SEC_CONTENT
is	SEC_CONTENT
not	SEC_CONTENT
appropriate	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
propose	SEC_CONTENT
a	SEC_CONTENT
novel	SEC_CONTENT
approach	SEC_CONTENT
to	SEC_CONTENT
multi	SEC_CONTENT
-	SEC_CONTENT
instance	SEC_CONTENT
multi	SEC_CONTENT
-	SEC_CONTENT
label	SEC_CONTENT
learning	SEC_CONTENT
for	SEC_CONTENT
RE	SEC_CONTENT
,	SEC_CONTENT
which	SEC_CONTENT
jointly	SEC_CONTENT
models	SEC_CONTENT
all	SEC_CONTENT
the	SEC_CONTENT
instances	SEC_CONTENT
of	SEC_CONTENT
a	SEC_CONTENT
pair	SEC_CONTENT
of	SEC_CONTENT
entities	SEC_CONTENT
in	SEC_CONTENT
text	SEC_CONTENT
and	SEC_CONTENT
all	SEC_CONTENT
their	SEC_CONTENT
labels	SEC_CONTENT
using	SEC_CONTENT
a	SEC_CONTENT
graphical	SEC_CONTENT
model	SEC_CONTENT
with	SEC_CONTENT
latent	SEC_CONTENT
variables	SEC_CONTENT
.	SEC_CONTENT
Our	SEC_CONTENT
model	SEC_CONTENT
performs	SEC_CONTENT
competitively	SEC_CONTENT
on	SEC_CONTENT
two	SEC_CONTENT
difficult	SEC_CONTENT
domains	SEC_CONTENT
.	SEC_END
Introduction	SECTITLE_END
Information	SEC_START
extraction	task
(	SEC_CONTENT
IE	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
defined	SEC_CONTENT
as	SEC_CONTENT
the	SEC_CONTENT
task	SEC_CONTENT
of	SEC_CONTENT
extracting	SEC_CONTENT
structured	SEC_CONTENT
information	SEC_CONTENT
(	SEC_CONTENT
e.g.	SEC_CONTENT
,	SEC_CONTENT
events	SEC_CONTENT
,	SEC_CONTENT
binary	SEC_CONTENT
relations	SEC_CONTENT
,	SEC_CONTENT
etc	SEC_CONTENT
.	SEC_CONTENT
)	SEC_CONTENT
from	SEC_CONTENT
free	SEC_CONTENT
text	SEC_CONTENT
,	SEC_CONTENT
has	SEC_CONTENT
received	SEC_CONTENT
renewed	SEC_CONTENT
interest	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
"	SEC_CONTENT
big	SEC_CONTENT
data	SEC_CONTENT
"	SEC_CONTENT
era	SEC_CONTENT
,	SEC_CONTENT
when	SEC_CONTENT
petabytes	SEC_CONTENT
of	SEC_CONTENT
natural	SEC_CONTENT
-	SEC_CONTENT
language	SEC_CONTENT
text	SEC_CONTENT
containing	SEC_CONTENT
thousands	SEC_CONTENT
of	SEC_CONTENT
different	SEC_CONTENT
structure	SEC_CONTENT
types	SEC_CONTENT
are	SEC_CONTENT
readily	SEC_CONTENT
available	SEC_CONTENT
.	SEC_CONTENT
However	SEC_CONTENT
,	SEC_CONTENT
traditional	SEC_CONTENT
supervised	SEC_CONTENT
methods	SEC_CONTENT
are	SEC_CONTENT
unlikely	SEC_CONTENT
to	SEC_CONTENT
scale	SEC_CONTENT
in	SEC_CONTENT
this	SEC_CONTENT
context	SEC_CONTENT
