title	SECTITLE_END
SEQ2SQL	SEC_START
:	SEC_CONTENT
GENERATING	SEC_CONTENT
STRUCTURED	SEC_CONTENT
QUERIES	SEC_CONTENT
FROM	SEC_CONTENT
NATURAL	SEC_CONTENT
LANGUAGE	SEC_CONTENT
USING	SEC_CONTENT
REINFORCEMENT	SEC_CONTENT
LEARNING	SEC_END
abstract	SECTITLE_END
Relational	SEC_START
databases	SEC_CONTENT
store	SEC_CONTENT
a	SEC_CONTENT
significant	SEC_CONTENT
amount	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
worlds	SEC_CONTENT
data	SEC_CONTENT
.	SEC_CONTENT
However	SEC_CONTENT
,	SEC_CONTENT
ac	SEC_CONTENT
-	SEC_CONTENT
cessing	SEC_CONTENT
this	SEC_CONTENT
data	SEC_CONTENT
currently	SEC_CONTENT
requires	SEC_CONTENT
users	SEC_CONTENT
to	SEC_CONTENT
understand	SEC_CONTENT
a	SEC_CONTENT
query	SEC_CONTENT
language	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
SQL	dataset
.	SEC_CONTENT
We	SEC_CONTENT
propose	SEC_CONTENT
Seq2SQL	SEC_CONTENT
,	SEC_CONTENT
a	SEC_CONTENT
deep	SEC_CONTENT
neural	SEC_CONTENT
network	SEC_CONTENT
for	SEC_CONTENT
translating	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
questions	SEC_CONTENT
to	SEC_CONTENT
corresponding	SEC_CONTENT
SQL	SEC_CONTENT
queries	SEC_CONTENT
.	SEC_CONTENT
Our	SEC_CONTENT
model	SEC_CONTENT
uses	SEC_CONTENT
rewards	SEC_CONTENT
from	SEC_CONTENT
in	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
loop	SEC_CONTENT
query	SEC_CONTENT
execution	SEC_CONTENT
over	SEC_CONTENT
the	SEC_CONTENT
database	SEC_CONTENT
to	SEC_CONTENT
learn	SEC_CONTENT
a	SEC_CONTENT
policy	SEC_CONTENT
to	SEC_CONTENT
generate	SEC_CONTENT
the	SEC_CONTENT
query	SEC_CONTENT
,	SEC_CONTENT
which	SEC_CONTENT
contains	SEC_CONTENT
unordered	SEC_CONTENT
parts	SEC_CONTENT
that	SEC_CONTENT
are	SEC_CONTENT
less	SEC_CONTENT
suitable	SEC_CONTENT
for	SEC_CONTENT
optimization	SEC_CONTENT
via	SEC_CONTENT
cross	SEC_CONTENT
en	SEC_CONTENT
-	SEC_CONTENT
tropy	SEC_CONTENT
loss	SEC_CONTENT
.	SEC_CONTENT
Moreover	SEC_CONTENT
,	SEC_CONTENT
Seq2SQL	SEC_CONTENT
leverages	SEC_CONTENT
the	SEC_CONTENT
structure	SEC_CONTENT
of	SEC_CONTENT
SQL	dataset
to	SEC_CONTENT
prune	SEC_CONTENT
the	SEC_CONTENT
space	SEC_CONTENT
of	SEC_CONTENT
generated	SEC_CONTENT
queries	SEC_CONTENT
and	SEC_CONTENT
significantly	SEC_CONTENT
simplify	SEC_CONTENT
the	SEC_CONTENT
generation	SEC_CONTENT
problem	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
addition	SEC_CONTENT
to	SEC_CONTENT
the	SEC_CONTENT
model	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
release	SEC_CONTENT
WikiSQL	dataset
,	SEC_CONTENT
a	SEC_CONTENT
dataset	SEC_CONTENT
of	SEC_CONTENT
80654	SEC_CONTENT
hand	SEC_CONTENT
-	SEC_CONTENT
annotated	SEC_CONTENT
examples	SEC_CONTENT
of	SEC_CONTENT
questions	SEC_CONTENT
and	SEC_CONTENT
SQL	task
queries	task
distributed	SEC_CONTENT
across	SEC_CONTENT
24241	SEC_CONTENT
tables	SEC_CONTENT
from	SEC_CONTENT
Wikipedia	SEC_CONTENT
that	SEC_CONTENT
is	SEC_CONTENT
an	SEC_CONTENT
order	SEC_CONTENT
of	SEC_CONTENT
magnitude	SEC_CONTENT
larger	SEC_CONTENT
than	SEC_CONTENT
comparable	SEC_CONTENT
datasets	SEC_CONTENT
.	SEC_CONTENT
By	SEC_CONTENT
applying	SEC_CONTENT
policy	SEC_CONTENT
-	SEC_CONTENT
based	SEC_CONTENT
reinforcement	SEC_CONTENT
learning	SEC_CONTENT
with	SEC_CONTENT
a	SEC_CONTENT
query	SEC_CONTENT
execution	SEC_CONTENT
environment	SEC_CONTENT
to	SEC_CONTENT
WikiSQL	dataset
,	SEC_CONTENT
Seq2SQL	SEC_CONTENT
outperforms	SEC_CONTENT
a	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
semantic	SEC_CONTENT
parser	SEC_CONTENT
,	SEC_CONTENT
improving	SEC_CONTENT
execution	SEC_CONTENT
accuracy	SEC_CONTENT
from	SEC_CONTENT
35.9	SEC_CONTENT
%	SEC_CONTENT
to	SEC_CONTENT
59.4	SEC_CONTENT
%	SEC_CONTENT
and	SEC_CONTENT
logical	SEC_CONTENT
form	SEC_CONTENT
accuracy	SEC_CONTENT
from	SEC_CONTENT
23.4	SEC_CONTENT
%	SEC_CONTENT
to	SEC_CONTENT
48.3	SEC_CONTENT
%	SEC_CONTENT
.	SEC_END
INTRODUCTION	SECTITLE_END
Relational	SEC_START
databases	SEC_CONTENT
store	SEC_CONTENT
avast	SEC_CONTENT
amount	SEC_CONTENT
of	SEC_CONTENT
today	SEC_CONTENT
's	SEC_CONTENT
information	SEC_CONTENT
and	SEC_CONTENT
provide	SEC_CONTENT
the	SEC_CONTENT
foundation	SEC_CONTENT
of	SEC_CONTENT
applications	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
medical	SEC_CONTENT
records	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
financial	SEC_CONTENT
markets	SEC_CONTENT
(	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
customer	SEC_CONTENT
relations	SEC_CONTENT
management	SEC_CONTENT
)	SEC_CONTENT
.	SEC_CONTENT
However	SEC_CONTENT
,	SEC_CONTENT
accessing	SEC_CONTENT
relational	SEC_CONTENT
databases	SEC_CONTENT
requires	SEC_CONTENT
an	SEC_CONTENT
understanding	SEC_CONTENT
of	SEC_CONTENT
query	SEC_CONTENT
languages	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
SQL	dataset
,	SEC_CONTENT
which	SEC_CONTENT
,	SEC_CONTENT
while	SEC_CONTENT
powerful	SEC_CONTENT
,	SEC_CONTENT
is	SEC_CONTENT
difficult	SEC_CONTENT
to	SEC_CONTENT
master	SEC_CONTENT
.	SEC_CONTENT
Natural	SEC_CONTENT
language	SEC_CONTENT
interfaces	SEC_CONTENT
(	SEC_CONTENT
NLI	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
a	SEC_CONTENT
research	SEC_CONTENT
area	SEC_CONTENT
at	SEC_CONTENT
the	SEC_CONTENT
intersection	SEC_CONTENT
of	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
processing	SEC_CONTENT
and	SEC_CONTENT
human	SEC_CONTENT
-	SEC_CONTENT
computer	SEC_CONTENT
interactions	SEC_CONTENT
,	SEC_CONTENT
seeks	SEC_CONTENT
to	SEC_CONTENT
provide	SEC_CONTENT
means	SEC_CONTENT
for	SEC_CONTENT
humans	SEC_CONTENT
to	SEC_CONTENT
interact	SEC_CONTENT
with	SEC_CONTENT
computers	SEC_CONTENT
through	SEC_CONTENT
the	SEC_CONTENT
use	SEC_CONTENT
of	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
investigate	SEC_CONTENT
one	SEC_CONTENT
particular	SEC_CONTENT
aspect	SEC_CONTENT
of	SEC_CONTENT
NLI	SEC_CONTENT
applied	SEC_CONTENT
to	SEC_CONTENT
relational	SEC_CONTENT
databases	SEC_CONTENT
:	SEC_CONTENT
translating	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
questions	SEC_CONTENT
to	SEC_CONTENT
SQL	task
queries	task
.	SEC_END
Our	SEC_START
main	SEC_CONTENT
contributions	SEC_CONTENT
in	SEC_CONTENT
this	SEC_CONTENT
work	SEC_CONTENT
are	SEC_CONTENT
two	SEC_CONTENT
-	SEC_CONTENT
fold	SEC_CONTENT
.	SEC_CONTENT
First	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
introduce	SEC_CONTENT
Seq2SQL	SEC_CONTENT
,	SEC_CONTENT
a	SEC_CONTENT
deep	SEC_CONTENT
neural	SEC_CONTENT
network	SEC_CONTENT
for	SEC_CONTENT
translating	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
questions	SEC_CONTENT
to	SEC_CONTENT
corresponding	SEC_CONTENT
SQL	task
queries	task
.	SEC_CONTENT
Seq2SQL	SEC_CONTENT
,	SEC_CONTENT
shown	SEC_CONTENT
in	SEC_CONTENT
,	SEC_CONTENT
consists	SEC_CONTENT
of	SEC_CONTENT
three	SEC_CONTENT
components	SEC_CONTENT
that	SEC_CONTENT
leverage	SEC_CONTENT
the	SEC_CONTENT
structure	SEC_CONTENT
of	SEC_CONTENT
SQL	dataset
to	SEC_CONTENT
prune	SEC_CONTENT
the	SEC_CONTENT
